member_id,recency_purchase_days,purchase_count,total_spend,recency_call_days,call_count,avg_call_time,pickup_rate,unreachable_rate,target
C1030000015925,869.0,8,14040.0,205,8,3.625,0.125,0.875,0
C1030000015932,866.0,2,5508.0,191,2,74.5,1.0,0.0,0
C1030000015949,863.0,17,57120.0,10,17,50.294117647058826,0.23529411764705882,0.5882352941176471,2
C1030000015956,857.0,5,6900.0,747,5,12.4,0.4,0.4,0
C1030000015963,851.0,5,8775.0,4,5,9.2,0.4,0.2,0
C1030000015970,848.0,2,3920.0,7,2,0.0,0.0,1.0,0
C1030000015994,842.0,5,29400.0,43,5,94.2,1.0,0.0,0
C1030000016007,837.0,4,5560.0,122,4,40.75,0.25,0.25,0
C1030000016014,822.0,7,17220.0,501,7,17.857142857142858,0.2857142857142857,0.2857142857142857,0
C1030000016021,822.0,5,7650.0,443,5,260.8,0.4,0.2,0
C1030000016038,817.0,6,14970.0,67,6,3.3333333333333335,0.16666666666666666,0.6666666666666666,0
C1030000016045,814.0,21,57960.0,45,21,34.42857142857143,0.38095238095238093,0.7619047619047619,0
C1030000016052,806.0,9,42120.0,252,9,20.444444444444443,0.1111111111111111,0.6666666666666666,0
C1030000016069,796.0,1,1560.0,441,1,103.0,1.0,0.0,0
C1030000016076,792.0,12,25920.0,388,12,0.0,0.0,0.9166666666666666,0
C1030000016083,793.0,2,3120.0,704,2,16.0,0.5,0.0,0
C1030000016090,792.0,46,124200.0,31,46,156.34782608695653,0.43478260869565216,0.2391304347826087,2
C1030000016106,787.0,21,36960.0,9,21,49.333333333333336,0.47619047619047616,0.47619047619047616,1
C1030000016113,781.0,3,8280.0,43,3,0.0,0.0,0.3333333333333333,0
C1030000016120,780.0,26,40560.0,9,26,140.96153846153845,0.5384615384615384,0.5,0
C1030000016137,778.0,42,87360.0,39,42,28.238095238095237,0.19047619047619047,0.5476190476190477,1
C1030000016151,765.0,2,3120.0,252,2,86.5,1.0,0.0,0
C1030000016168,758.0,5,25600.0,105,5,58.2,1.0,0.0,0
C1030000016175,753.0,4,9980.0,190,4,34.0,0.75,0.25,0
C1030000016182,747.0,5,3400.0,191,5,87.8,0.6,0.2,0
C1030000016199,746.0,3,5280.0,317,3,35.666666666666664,0.6666666666666666,0.0,0
C1030000016205,746.0,1,9800.0,60,1,0.0,0.0,1.0,0
C1030000016212,743.0,21,41580.0,50,21,58.57142857142857,0.5714285714285714,0.2857142857142857,1
C1030000016229,739.0,8,31992.0,99,8,19.25,0.25,0.625,0
C1030000016236,738.0,4,10240.0,32,4,63.5,1.0,0.0,1
C1030000016243,733.0,12,24960.0,191,12,19.0,0.5,0.4166666666666667,1
C1030000016250,730.0,8,29568.0,24,8,60.5,0.5,0.25,0
C1030000016267,730.0,32,147168.0,46,32,37.625,0.34375,0.65625,0
C1030000016298,712.0,3,3915.0,218,3,0.0,0.0,1.0,0
C1030000016304,712.0,2,3960.0,161,2,16.0,0.5,0.5,0
C1030000016311,711.0,14,27720.0,8,14,93.0,0.6428571428571429,0.35714285714285715,1
C1030000016328,704.0,5,2000.0,231,5,97.6,0.6,0.4,1
C1030000016335,704.0,1,1560.0,472,1,158.0,1.0,0.0,0
C1030000016359,703.0,4,5560.0,186,4,0.0,0.0,1.0,0
C1030000016373,701.0,6,3480.0,369,6,115.16666666666667,0.3333333333333333,0.3333333333333333,0
C1030000016380,701.0,2,3998.0,642,2,52.5,0.5,0.5,0
C1030000016397,697.0,10,17980.0,190,10,118.2,0.2,0.2,1
C1030000016403,696.0,2,4200.0,4,2,164.5,1.0,0.0,0
C1030000016410,691.0,6,18630.0,52,6,95.5,0.8333333333333334,0.16666666666666666,1
C1030000016427,680.0,8,64584.0,45,8,5.75,0.375,0.25,0
C1030000016434,680.0,1,600.0,157,1,0.0,0.0,1.0,0
C1030000016441,677.0,11,19305.0,185,11,4.636363636363637,0.18181818181818182,0.7272727272727273,0
C1030000016458,677.0,9,22320.0,47,9,52.77777777777778,0.5555555555555556,0.1111111111111111,0
C1030000016465,673.0,10,26100.0,45,10,0.8,0.1,1.0,0
C1030000016472,673.0,7,21896.0,102,7,74.57142857142857,0.7142857142857143,0.2857142857142857,0
C1030000016489,673.0,7,35840.0,205,7,230.28571428571428,0.8571428571428571,0.14285714285714285,0
C1030000016496,673.0,10,82800.0,288,10,20.0,0.4,0.2,0
C1030000016502,669.0,1,2560.0,401,1,0.0,0.0,1.0,0
C1030000016519,662.0,5,18500.0,189,5,12.6,0.4,0.4,0
C1030000016526,662.0,6,16080.0,218,6,34.0,0.5,0.6666666666666666,0
C1030000016540,656.0,4,8640.0,127,4,107.0,0.25,0.25,0
C1030000016557,654.0,4,8820.0,373,4,7.75,0.25,0.25,0
C1030000016564,648.0,10,14500.0,57,10,103.3,0.6,0.5,1
C1030000016571,648.0,23,35190.0,50,23,84.1304347826087,0.5217391304347826,0.17391304347826086,2
C1030000016588,642.0,15,38400.0,114,15,38.46666666666667,0.4,0.4,1
C1030000016595,639.0,5,9800.0,436,5,16.6,0.4,0.2,0
C1030000016601,632.0,11,30580.0,37,11,98.63636363636364,0.36363636363636365,0.2727272727272727,1
C1030000016618,626.0,1,1760.0,317,1,0.0,0.0,1.0,0
C1030000016625,626.0,2,2400.0,43,2,0.0,0.0,0.5,0
C1030000016632,624.0,15,239775.0,46,15,36.8,0.3333333333333333,0.6,1
C1030000016649,621.0,4,16796.0,192,4,13.0,0.25,0.5,0
C1030000016656,618.0,1,2640.0,196,1,0.0,0.0,1.0,0
C1030000016670,612.0,6,9360.0,4,6,17.5,0.3333333333333333,0.16666666666666666,2
C1030000016694,611.0,1,5100.0,611,1,0.0,0.0,0.0,0
C1030000016700,605.0,1,1800.0,218,1,14.0,1.0,0.0,0
C1030000016717,591.0,20,23000.0,85,20,119.85,0.35,0.1,2
C1030000016724,586.0,1,1200.0,218,1,0.0,0.0,1.0,0
C1030000016731,586.0,9,27945.0,46,9,0.1111111111111111,0.1111111111111111,0.8888888888888888,0
C1030000016748,584.0,4,25600.0,371,4,9.5,0.25,0.75,0
C1030000016762,582.0,11,19360.0,289,11,40.36363636363637,0.5454545454545454,0.2727272727272727,0
C1030000016786,569.0,6,7560.0,21,6,0.0,0.0,0.8333333333333334,0
C1030000016793,568.0,14,13972.0,38,14,0.07142857142857142,0.07142857142857142,0.7142857142857143,0
C1030000016809,564.0,24,68256.0,33,24,60.083333333333336,0.5833333333333334,0.2916666666666667,1
C1030000016816,563.0,1,3760.0,86,1,24.0,1.0,0.0,0
C1030000016823,561.0,2,6210.0,226,2,18.5,0.5,0.5,0
C1030000016830,561.0,3,12510.0,99,3,17.666666666666668,0.3333333333333333,0.6666666666666666,0
C1030000016847,558.0,1,2040.0,196,1,0.0,0.0,1.0,0
C1030000016854,558.0,2,3120.0,4,2,34.5,0.5,0.5,0
C1030000016861,556.0,4,7040.0,156,4,27.0,1.0,0.75,0
C1030000016878,551.0,5,6400.0,105,5,34.0,0.6,0.4,0
C1030000016885,547.0,8,17600.0,25,8,289.125,0.375,0.5,0
C1030000016892,542.0,14,116760.0,43,14,72.71428571428571,0.42857142857142855,0.5714285714285714,0
C1030000016908,541.0,6,22320.0,283,6,58.833333333333336,0.5,0.5,1
C1030000016915,537.0,15,26400.0,140,15,107.0,0.26666666666666666,0.7333333333333333,0
C1030000016939,533.0,5,8400.0,137,5,158.0,0.6,0.0,1
C1030000016946,529.0,9,17010.0,206,9,78.0,0.5555555555555556,0.0,1
C1030000016953,521.0,26,252564.0,8,26,48.73076923076923,0.6538461538461539,0.2692307692307692,2
C1030000016960,515.0,1,2070.0,145,1,0.0,0.0,1.0,1
C1030000016977,514.0,12,16320.0,73,12,54.5,0.5,0.0,2
C1030000016984,411.0,4,1596.0,124,4,17.25,0.25,0.75,2
C1030000016991,508.0,1,1100.0,9,1,0.0,0.0,1.0,0
C1030000017011,508.0,11,30360.0,7,11,35.36363636363637,0.36363636363636365,0.6363636363636364,2
C1030000017028,507.0,3,3240.0,291,3,85.66666666666667,0.6666666666666666,0.0,0
C1030000017035,506.0,5,36900.0,318,5,67.0,0.4,0.2,0
C1030000017042,505.0,2,2720.0,148,2,0.0,0.0,0.5,0
C1030000017059,502.0,15,41700.0,142,15,104.93333333333334,0.5333333333333333,0.13333333333333333,1
C1030000017066,502.0,2,2104.0,87,2,0.0,0.0,0.5,0
C1030000017073,501.0,2,3920.0,87,2,35.5,0.5,0.5,1
C1030000017080,500.0,1,2343.0,102,1,23.0,1.0,0.0,0
C1030000017097,499.0,1,2856.0,196,1,104.0,1.0,0.0,0
C1030000017103,497.0,2,1760.0,407,2,836.5,1.0,0.0,0
C1030000017110,494.0,2,5520.0,119,2,0.0,0.0,1.0,0
C1030000017134,491.0,3,7380.0,61,3,0.0,0.0,1.0,0
C1030000017158,490.0,14,17920.0,31,14,86.57142857142857,0.5,0.35714285714285715,1
C1030000017165,484.0,6,15360.0,171,6,127.33333333333333,0.6666666666666666,0.16666666666666666,2
C1030000017172,484.0,36,74520.0,79,36,406.1388888888889,0.9166666666666666,0.4444444444444444,2
C1030000017189,483.0,4,4400.0,169,4,83.5,0.5,0.25,1
C1030000017196,483.0,32,81920.0,8,32,105.40625,0.90625,0.5625,2
C1030000017202,480.0,33,81840.0,68,33,374.09090909090907,0.6363636363636364,0.3333333333333333,0
C1030000017219,480.0,10,12510.0,92,10,49.0,0.2,0.8,1
C1030000017226,479.0,7,21336.0,388,7,126.57142857142857,1.0,0.0,0
C1030000017233,478.0,8,20480.0,73,8,41.625,0.375,0.625,0
C1030000017240,476.0,5,12800.0,8,5,0.0,0.0,0.6,0
C1030000017257,473.0,29,111360.0,9,29,706.3448275862069,0.3448275862068966,0.5517241379310345,1
C1030000017264,472.0,6,15360.0,99,6,12.5,0.3333333333333333,0.5,0
C1030000017271,465.0,6,7188.0,253,6,171.33333333333334,0.3333333333333333,0.6666666666666666,0
C1030000017288,465.0,2,16560.0,212,2,15.5,0.5,0.5,0
C1030000017295,464.0,4,1380.0,119,4,0.75,0.25,0.5,1
C1030000017318,464.0,7,8610.0,120,7,0.0,0.0,1.0,0
C1030000017325,464.0,3,3834.0,37,3,0.0,0.0,0.6666666666666666,1
C1030000017332,463.0,1,2560.0,196,1,0.0,0.0,1.0,0
C1030000017349,459.0,6,7188.0,7,6,121.5,0.5,0.16666666666666666,1
C1030000017356,459.0,3,4512.0,196,3,51.0,0.3333333333333333,0.0,0
C1030000017370,450.0,15,50400.0,119,15,170.46666666666667,0.8,0.6,0
C1030000017387,450.0,6,11880.0,119,6,15.0,0.3333333333333333,0.3333333333333333,1
C1030000017394,443.0,4,4608.0,140,4,19.0,0.25,0.75,0
C1030000017400,435.0,2,3960.0,8,2,15.0,0.5,0.5,0
C1030000017417,435.0,3,7920.0,141,3,53.0,0.6666666666666666,0.0,0
C1030000017424,429.0,2,3920.0,126,2,0.0,0.0,0.0,0
C1030000017431,422.0,2,2760.0,130,2,87.0,1.0,0.0,0
C1030000017448,421.0,1,1170.0,190,1,0.0,0.0,1.0,0
C1030000017455,421.0,5,6900.0,372,5,99.2,0.8,0.0,0
C1030000017462,416.0,9,74520.0,58,9,215.22222222222223,1.0,0.0,1
C1030000017479,414.0,9,17982.0,43,9,36.111111111111114,0.5555555555555556,0.1111111111111111,1
C1030000017486,410.0,5,6800.0,157,5,62.4,0.4,0.2,2
C1030000017493,408.0,1,3886.0,151,1,0.0,0.0,1.0,2
C1030000017509,407.0,5,8800.0,161,5,42.2,0.6,0.2,1
C1030000017516,407.0,10,10800.0,9,10,2.8,0.1,0.7,0
C1030000017523,403.0,3,18630.0,30,3,88.66666666666667,0.6666666666666666,0.3333333333333333,2
C1030000017530,383.0,3,7140.0,298,3,720.6666666666666,0.6666666666666666,0.0,1
C1030000017561,402.0,9,21060.0,0,9,52.333333333333336,0.4444444444444444,0.5555555555555556,0
C1030000017578,402.0,2,5460.0,7,2,0.0,0.0,1.0,0
C1030000017585,402.0,10,54000.0,72,10,81.3,0.5,0.1,2
C1030000017592,401.0,10,11700.0,88,10,35.9,0.3,0.5,1
C1030000017608,400.0,2,1760.0,304,2,79.5,1.0,0.0,0
C1030000017615,397.0,6,10560.0,135,6,48.5,0.5,0.0,1
C1030000017622,397.0,5,9990.0,53,5,0.0,0.0,0.0,2
C1030000017639,397.0,6,10560.0,86,6,46.0,0.5,0.6666666666666666,0
C1030000017653,396.0,5,17600.0,37,5,20.4,0.6,0.2,0
C1030000017660,394.0,1,999.0,394,1,0.0,0.0,0.0,0
C1030000017677,393.0,7,20160.0,101,7,41.57142857142857,0.2857142857142857,0.2857142857142857,1
C1030000017684,387.0,18,24480.0,61,18,29.27777777777778,0.16666666666666666,0.2777777777777778,2
C1030000017691,383.0,3,7920.0,31,3,0.0,0.0,0.6666666666666666,2
C1030000017714,382.0,3,7020.0,9,3,140.66666666666666,1.0,0.0,0
C1030000017721,381.0,2,2830.0,192,2,0.0,0.0,1.0,0
C1030000017738,381.0,4,9360.0,130,4,0.0,0.0,1.0,0
C1030000017745,367.0,9,18630.0,120,9,145.88888888888889,0.5555555555555556,0.3333333333333333,1
C1030000017752,374.0,5,15640.0,185,5,22.8,0.4,0.2,1
C1030000017769,374.0,11,38291.0,58,11,54.81818181818182,0.45454545454545453,0.18181818181818182,1
C1030000017776,373.0,4,7920.0,9,4,51.25,0.75,0.0,1
C1030000017783,371.0,1,1960.0,368,1,0.0,0.0,0.0,0
C1030000017790,371.0,4,10240.0,44,4,41.25,0.5,0.0,1
C1030000017813,367.0,3,10791.0,72,3,0.0,0.0,1.0,0
C1031201003766,960.0,22,38126.0,52,22,78.81818181818181,0.4090909090909091,0.45454545454545453,1
C1031201003896,960.0,12,6480.0,218,12,125.41666666666667,0.5833333333333334,0.08333333333333333,0
C1031201006460,1075.0,6,10560.0,317,6,115.66666666666667,0.6666666666666666,0.3333333333333333,0
C1031201013710,929.0,15,24570.0,81,15,48.06666666666667,0.4666666666666667,0.4666666666666667,1
C1031201016063,981.0,13,32435.0,231,13,80.46153846153847,0.5384615384615384,0.38461538461538464,0
C1031201016438,759.0,12,18720.0,163,12,33.083333333333336,0.3333333333333333,0.5,0
C1031201016872,703.0,4,5560.0,190,4,145.0,1.0,0.25,0
C1031201016957,505.0,3,3690.0,107,3,235.0,0.6666666666666666,0.3333333333333333,0
C1031201017510,975.0,11,17160.0,249,11,22.181818181818183,0.18181818181818182,0.6363636363636364,0
C1031201020183,915.0,23,68540.0,67,23,0.9565217391304348,0.043478260869565216,0.2608695652173913,2
C1031201021005,781.0,17,45900.0,2,17,74.05882352941177,0.7058823529411765,0.0,2
C1031201022293,1016.0,21,18480.0,10,21,123.57142857142857,0.38095238095238093,0.5714285714285714,1
C1031201025119,661.0,18,24480.0,33,18,32.833333333333336,0.3333333333333333,0.5555555555555556,1
C1031201025232,1011.0,3,4680.0,388,3,241.33333333333334,0.6666666666666666,0.3333333333333333,0
C1031201025454,922.0,16,21760.0,50,16,72.5,0.75,0.0625,2
C1031201027274,829.0,9,24840.0,1,9,215.11111111111111,0.5555555555555556,0.4444444444444444,0
C1031201027359,751.0,12,30720.0,3,12,86.5,0.5,0.4166666666666667,1
C1031201028387,922.0,14,19320.0,392,14,25.571428571428573,0.35714285714285715,0.7142857142857143,0
C1031201028424,941.0,4,6240.0,567,4,106.25,0.75,0.25,0
C1031201028462,492.0,6,7194.0,189,6,36.166666666666664,0.8333333333333334,0.3333333333333333,0
C1031201028639,593.0,13,22087.0,116,13,5.384615384615385,0.07692307692307693,0.6923076923076923,0
C1031201029322,1053.0,8,14680.0,428,8,85.375,0.375,0.5,0
C1031201030939,1094.0,7,20580.0,662,7,47.285714285714285,0.42857142857142855,0.5714285714285714,0
C1031201033343,610.0,14,23520.0,50,14,39.92857142857143,0.35714285714285715,0.35714285714285715,0
C1031201036054,430.0,6,14040.0,117,6,632.1666666666666,0.5,0.5,0
C1031201038973,836.0,2,2460.0,542,2,844.0,0.5,0.5,0
C1031201044165,988.0,32,306560.0,162,32,28.5625,0.53125,0.5,1
C1031201050128,694.0,11,23100.0,37,11,28.09090909090909,0.18181818181818182,0.7272727272727273,0
C1031201051101,956.0,6,3240.0,540,6,105.66666666666667,0.8333333333333334,0.0,0
C1031201051651,631.0,15,6000.0,291,15,96.33333333333333,0.6,0.26666666666666666,1
C1031201051897,660.0,4,5440.0,372,4,2.0,0.25,0.5,0
C1031201052733,971.0,20,107400.0,0,20,59.35,0.6,0.1,1
C1031201053723,698.0,3,6300.0,317,3,29.0,0.6666666666666666,0.3333333333333333,0
C1031201054010,1009.0,7,12320.0,547,7,37.857142857142854,0.8571428571428571,0.42857142857142855,0
C1031201054904,701.0,22,39556.0,4,22,187.8181818181818,0.7727272727272727,0.09090909090909091,1
C1031201055260,1030.0,3,4350.0,8,3,176.33333333333334,0.6666666666666666,0.3333333333333333,1
C1031201056212,774.0,17,43520.0,353,17,76.11764705882354,0.47058823529411764,0.7058823529411765,0
C1031201058216,522.0,13,16640.0,189,13,15.076923076923077,0.23076923076923078,0.7692307692307693,0
C1031201064224,697.0,6,12600.0,7,6,79.83333333333333,0.8333333333333334,0.16666666666666666,0
C1031201064996,926.0,8,16320.0,569,8,110.375,0.375,0.625,0
C1031201066730,661.0,15,41400.0,73,15,239.86666666666667,0.7333333333333333,0.2,2
C1031201072885,726.0,14,37800.0,46,14,77.85714285714286,0.35714285714285715,0.6428571428571429,0
C1031201073028,948.0,8,8640.0,283,8,154.375,0.5,0.375,1
C1031201073998,787.0,9,15840.0,74,9,60.666666666666664,0.4444444444444444,0.3333333333333333,1
C1031201081382,660.0,22,89100.0,40,22,204.63636363636363,0.5454545454545454,0.4090909090909091,0
C1031201083157,647.0,15,11700.0,137,15,138.06666666666666,0.4666666666666667,0.6,0
C1031201084253,1058.0,6,20112.0,156,6,40.166666666666664,0.3333333333333333,0.6666666666666666,0
C1031201086714,905.0,11,19360.0,373,11,86.45454545454545,0.8181818181818182,0.2727272727272727,0
C1031201090193,555.0,5,8800.0,322,5,314.2,0.6,0.4,1
C1031201090223,898.0,7,12320.0,141,7,113.85714285714286,0.8571428571428571,0.14285714285714285,0
C1031201092067,653.0,14,15120.0,64,14,31.571428571428573,0.7142857142857143,0.14285714285714285,0
C1031201092807,690.0,11,23100.0,140,11,183.1818181818182,0.8181818181818182,0.2727272727272727,0
C1031201094627,978.0,24,69120.0,8,24,53.625,0.25,0.8333333333333334,0
C1031201096584,696.0,5,6000.0,57,5,23.0,0.2,0.0,2
C1031201099875,750.0,14,58240.0,57,14,24.785714285714285,0.35714285714285715,0.6428571428571429,0
C1031201100083,1048.0,27,67365.0,61,27,48.333333333333336,0.48148148148148145,0.5185185185185185,2
C1031201102582,408.0,9,11340.0,87,9,78.88888888888889,0.6666666666666666,0.3333333333333333,0
C1031201103114,732.0,26,81328.0,24,26,34.92307692307692,0.38461538461538464,0.4230769230769231,0
C1031201103435,796.0,17,22950.0,72,17,57.05882352941177,0.7647058823529411,0.17647058823529413,2
C1031201109413,964.0,16,67184.0,22,16,271.875,0.6875,0.375,2
C1031201117708,451.0,25,119750.0,68,25,26.36,0.36,0.08,0
C1031201118712,857.0,32,130560.0,65,32,315.375,0.59375,0.21875,2
C1031201118804,936.0,26,35360.0,219,26,69.88461538461539,0.46153846153846156,0.5,1
C1031201119931,899.0,7,12320.0,140,7,27.428571428571427,0.2857142857142857,0.7142857142857143,0
C1031201127561,1023.0,13,16640.0,50,13,14.384615384615385,0.07692307692307693,0.23076923076923078,2
C1031201132138,557.0,7,29190.0,8,7,66.0,0.8571428571428571,0.14285714285714285,0
C1031201133340,1083.0,108,496692.0,25,108,82.21296296296296,0.46296296296296297,0.24074074074074073,2
C1031201133371,392.0,9,14040.0,23,9,28.555555555555557,0.3333333333333333,0.6666666666666666,0
C1031201135184,1012.0,19,24320.0,3,19,74.6842105263158,0.3684210526315789,0.0,1
C1031201135498,450.0,8,18720.0,119,8,73.375,0.625,0.375,0
C1031201135634,388.0,10,24950.0,157,10,39.4,0.5,0.6,0
C1031201135986,943.0,38,20520.0,157,38,37.73684210526316,0.4473684210526316,0.5526315789473685,0
C1031201139809,927.0,10,7800.0,387,10,152.3,0.6,0.3,0
C1031201140065,478.0,2,2720.0,477,2,0.0,0.0,0.0,0
C1031201140492,1039.0,18,24840.0,122,18,71.27777777777777,0.2777777777777778,0.3888888888888889,0
C1031201140805,603.0,4,19968.0,298,4,22.0,0.25,0.25,0
C1031201141888,787.0,6,8100.0,263,6,101.33333333333333,0.5,0.16666666666666666,1
C1031201143929,964.0,5,15525.0,385,5,94.8,0.8,0.2,0
C1031201145008,380.0,8,19960.0,8,8,76.75,0.375,0.5,0
C1031201151900,1079.0,7,9093.0,221,7,0.0,0.0,0.42857142857142855,0
C1031201152228,372.0,6,34140.0,29,6,163.83333333333334,0.6666666666666666,0.5,0
C1031201157490,561.0,13,10140.0,193,13,22.46153846153846,0.23076923076923078,0.6153846153846154,0
C1031201160889,554.0,7,12320.0,292,7,173.14285714285714,1.0,0.0,1
C1031201160957,915.0,18,53640.0,9,18,96.22222222222223,0.5,0.6111111111111112,1
C1031201161961,472.0,6,16560.0,442,6,69.33333333333333,0.6666666666666666,0.0,0
C1031201163224,886.0,13,16380.0,156,13,30.53846153846154,0.15384615384615385,0.7692307692307693,0
C1031201164092,457.0,8,20480.0,221,8,423.25,0.625,0.25,0
C1031201169547,1034.0,14,24640.0,354,14,38.214285714285715,0.42857142857142855,0.42857142857142855,0
C1031201169714,464.0,7,9520.0,89,7,79.0,1.0,0.0,0
C1031201170185,906.0,15,37425.0,163,15,63.13333333333333,0.6666666666666666,0.0,1
C1031201170284,915.0,8,19960.0,189,8,83.25,0.375,0.625,0
C1031201172936,410.0,7,13860.0,50,7,329.85714285714283,0.5714285714285714,0.42857142857142855,0
C1031201174879,1012.0,111,164946.0,61,111,164.64864864864865,0.5495495495495496,0.18018018018018017,2
C1031201188708,842.0,8,132480.0,72,8,70.25,0.375,0.5,0
C1031201188746,380.0,4,5520.0,141,4,278.0,0.75,0.25,0
C1031201190459,869.0,13,22880.0,65,13,83.0,0.6923076923076923,0.15384615384615385,1
C1031201190718,459.0,15,26955.0,57,15,36.13333333333333,0.4666666666666667,0.13333333333333333,2
C1031201190732,564.0,9,7020.0,221,9,127.11111111111111,0.6666666666666666,0.2222222222222222,0
C1031201191227,549.0,13,8190.0,151,13,77.38461538461539,0.3076923076923077,0.15384615384615385,2
C1031201194105,483.0,6,8160.0,144,6,13.333333333333334,0.16666666666666666,0.6666666666666666,0
C1031201195782,1026.0,12,29940.0,165,12,37.333333333333336,0.5833333333333334,0.0,1
C1031201196017,996.0,22,30360.0,2,22,39.36363636363637,0.13636363636363635,0.6818181818181818,1
C1031201197083,971.0,35,146965.0,40,35,71.94285714285714,0.37142857142857144,0.5142857142857142,1
C1031201198424,1023.0,32,88320.0,141,32,222.65625,0.46875,0.21875,2
C1031201198486,667.0,6,7200.0,311,6,101.0,0.6666666666666666,0.0,1
C1031201208000,666.0,9,12510.0,29,9,60.77777777777778,0.8888888888888888,0.1111111111111111,0
C1031201214735,1076.0,18,35640.0,227,18,118.77777777777777,0.6666666666666666,0.16666666666666666,2
C1031201218283,652.0,6,14970.0,8,6,42.333333333333336,0.5,0.5,0
C1031201220552,711.0,14,57120.0,7,14,8.714285714285714,0.21428571428571427,0.6428571428571429,0
C1031201221443,942.0,11,32780.0,252,11,34.09090909090909,0.36363636363636365,0.18181818181818182,2
C1031201223621,1053.0,6,8160.0,218,6,26.666666666666668,0.3333333333333333,0.6666666666666666,0
C1031201227964,855.0,31,79360.0,37,31,26.838709677419356,0.1935483870967742,0.7741935483870968,0
C1031201231428,1079.0,15,41400.0,186,15,65.46666666666667,0.4666666666666667,0.4666666666666667,0
C1031201232623,1006.0,5,12800.0,275,5,388.2,1.0,0.0,0
C1031201244282,662.0,3,4080.0,428,3,98.66666666666667,0.6666666666666666,0.3333333333333333,0
C1031201244756,758.0,10,40800.0,316,10,45.8,0.5,0.5,0
C1031201248587,943.0,43,33540.0,126,43,555.046511627907,0.4883720930232558,0.37209302325581395,1
C1031201253734,900.0,5,7800.0,353,5,68.0,0.2,0.8,0
C1031201254540,968.0,8,33592.0,73,8,297.625,0.875,0.0,1
C1031201254991,673.0,18,37800.0,25,18,61.05555555555556,0.5555555555555556,0.3888888888888889,2
C1031201255431,385.0,9,25020.0,38,9,37.666666666666664,0.2222222222222222,0.3333333333333333,0
C1031201255806,583.0,8,15680.0,4,8,60.125,0.5,0.125,0
C1031201256568,991.0,46,58880.0,9,46,343.4782608695652,0.6086956521739131,0.45652173913043476,2
C1031201257954,596.0,4,11120.0,43,4,205.75,0.25,0.5,0
C1031201259361,984.0,4,6240.0,553,4,101.75,0.25,0.75,0
C1031201261845,950.0,7,17465.0,25,7,84.14285714285714,0.8571428571428571,0.14285714285714285,0
C1031201263726,898.0,15,26400.0,134,15,21.733333333333334,0.26666666666666666,0.7333333333333333,0
C1031201264341,886.0,19,104880.0,134,19,71.21052631578948,0.5789473684210527,0.42105263157894735,0
C1031201265300,491.0,9,23040.0,7,9,60.55555555555556,0.2222222222222222,0.5555555555555556,0
C1031201265645,555.0,8,22240.0,119,8,34.875,0.625,0.375,0
C1031201266222,778.0,34,87040.0,50,34,105.73529411764706,0.7647058823529411,0.08823529411764706,2
C1031201268066,1088.0,54,63180.0,65,54,60.629629629629626,0.35185185185185186,0.37037037037037035,2
C1031201268912,922.0,11,27445.0,22,11,130.9090909090909,0.45454545454545453,0.5454545454545454,1
C1031201269001,799.0,18,73440.0,183,18,126.61111111111111,0.7222222222222222,0.2777777777777778,0
C1031201271530,897.0,22,38720.0,123,22,155.36363636363637,0.4090909090909091,0.5,0
C1031201277839,792.0,15,31200.0,172,15,93.6,0.7333333333333333,0.06666666666666667,1
C1031201280136,515.0,16,16000.0,7,16,26.875,0.4375,0.4375,1
C1031201280945,733.0,14,29120.0,40,14,208.57142857142858,0.7142857142857143,0.21428571428571427,0
C1031201281614,477.0,7,24990.0,10,7,363.57142857142856,0.8571428571428571,0.14285714285714285,0
C1031201281690,922.0,16,46080.0,61,16,99.1875,0.5625,0.25,2
C1031201281744,863.0,11,28160.0,213,11,79.0909090909091,0.45454545454545453,0.45454545454545453,0
C1031201283007,914.0,20,59600.0,39,20,241.65,0.55,0.4,1
C1031201283021,726.0,10,25600.0,401,10,87.8,0.6,0.2,0
C1031201283083,1006.0,9,22140.0,4,9,113.77777777777777,0.3333333333333333,0.7777777777777778,0
C1031201283793,789.0,18,24300.0,186,18,52.5,0.3333333333333333,0.4444444444444444,1
C1031201283854,750.0,20,104000.0,155,20,112.35,0.5,0.55,0
C1031201290654,1074.0,24,61440.0,10,24,293.7916666666667,0.75,0.125,2
C1031201291217,1019.0,6,10560.0,135,6,92.66666666666667,0.6666666666666666,0.3333333333333333,1
C1031201293150,680.0,13,72618.0,225,13,48.53846153846154,0.6923076923076923,0.07692307692307693,0
C1031201299503,640.0,6,15360.0,128,6,218.5,1.0,0.16666666666666666,0
C1031201305655,897.0,22,149600.0,10,22,61.86363636363637,0.5909090909090909,0.36363636363636365,0
C1031201318990,855.0,28,71680.0,40,28,55.714285714285715,0.42857142857142855,0.4642857142857143,1
C1031201319065,766.0,6,12960.0,245,6,44.5,0.5,0.3333333333333333,0
C1031201320207,416.0,11,11880.0,51,11,139.9090909090909,0.5454545454545454,0.36363636363636365,0
C1031201321709,435.0,7,16380.0,134,7,237.28571428571428,0.8571428571428571,0.42857142857142855,0
C1031201321976,961.0,14,164640.0,120,14,90.0,0.42857142857142855,0.0,2
C1031201322263,985.0,3,4680.0,354,3,99.66666666666667,0.6666666666666666,0.0,0
C1031201322768,739.0,7,17920.0,316,7,143.57142857142858,0.5714285714285714,0.2857142857142857,0
